EdgeID,EdgeType,FromID,ToID,CableID,FiberCount,Length_m,Status,Notes,Enabled,FlowDirect
E-SP-0868-ONT-14755,Drop_Fiber,SP-0868,ONT-14755,DROP-ONT-14755,1,74.56,Active,Drop,1,1
E-SP-0868-ONT-14756,Drop_Fiber,SP-0868,ONT-14756,DROP-ONT-14756,1,74.15,Active,Drop,1,1
E-SP-0869-ONT-14757,Drop_Fiber,SP-0869,ONT-14757,DROP-ONT-14757,1,53.04,Active,Drop,1,1
E-SP-0869-ONT-14758,Drop_Fiber,SP-0869,ONT-14758,DROP-ONT-14758,1,73.42,Active,Drop,1,1
E-SP-0869-ONT-14759,Drop_Fiber,SP-0869,ONT-14759,DROP-ONT-14759,1,71.56,Active,Drop,1,1
E-SP-0869-ONT-14760,Drop_Fiber,SP-0869,ONT-14760,DROP-ONT-14760,1,75.03,Active,Drop,1,1
E-SP-0869-ONT-14761,Drop_Fiber,SP-0869,ONT-14761,DROP-ONT-14761,1,76.36,Active,Drop,1,1
E-SP-0869-ONT-14762,Drop_Fiber,SP-0869,ONT-14762,DROP-ONT-14762,1,63.52,Active,Drop,1,1
E-SP-0869-ONT-14763,Drop_Fiber,SP-0869,ONT-14763,DROP-ONT-14763,1,63.59,Active,Drop,1,1
E-SP-0869-ONT-14764,Drop_Fiber,SP-0869,ONT-14764,DROP-ONT-14764,1,60.52,Active,Drop,1,1
E-SP-0869-ONT-14765,Drop_Fiber,SP-0869,ONT-14765,DROP-ONT-14765,1,58.21,Active,Drop,1,1
E-SP-0869-ONT-14766,Drop_Fiber,SP-0869,ONT-14766,DROP-ONT-14766,1,67.48,Active,Drop,1,1
E-SP-0869-ONT-14767,Drop_Fiber,SP-0869,ONT-14767,DROP-ONT-14767,1,58.21,Active,Drop,1,1
E-SP-0869-ONT-14768,Drop_Fiber,SP-0869,ONT-14768,DROP-ONT-14768,1,74.5,Active,Drop,1,1
E-SP-0869-ONT-14769,Drop_Fiber,SP-0869,ONT-14769,DROP-ONT-14769,1,55.72,Active,Drop,1,1
E-SP-0869-ONT-14770,Drop_Fiber,SP-0869,ONT-14770,DROP-ONT-14770,1,55.44,Active,Drop,1,1
E-SP-0869-ONT-14771,Drop_Fiber,SP-0869,ONT-14771,DROP-ONT-14771,1,72.81,Active,Drop,1,1
E-SP-0869-ONT-14772,Drop_Fiber,SP-0869,ONT-14772,DROP-ONT-14772,1,75.92,Active,Drop,1,1
E-SP-0869-ONT-14773,Drop_Fiber,SP-0869,ONT-14773,DROP-ONT-14773,1,51.1,Active,Drop,1,1
E-SP-0870-ONT-14774,Drop_Fiber,SP-0870,ONT-14774,DROP-ONT-14774,1,69.83,Active,Drop,1,1
E-SP-0870-ONT-14775,Drop_Fiber,SP-0870,ONT-14775,DROP-ONT-14775,1,52.5,Active,Drop,1,1
E-SP-0870-ONT-14776,Drop_Fiber,SP-0870,ONT-14776,DROP-ONT-14776,1,58.87,Active,Drop,1,1
E-SP-0870-ONT-14777,Drop_Fiber,SP-0870,ONT-14777,DROP-ONT-14777,1,62.69,Active,Drop,1,1
E-SP-0870-ONT-14778,Drop_Fiber,SP-0870,ONT-14778,DROP-ONT-14778,1,62.64,Active,Drop,1,1
E-SP-0870-ONT-14779,Drop_Fiber,SP-0870,ONT-14779,DROP-ONT-14779,1,65.44,Active,Drop,1,1
E-SP-0870-ONT-14780,Drop_Fiber,SP-0870,ONT-14780,DROP-ONT-14780,1,62.28,Active,Drop,1,1
E-SP-0870-ONT-14781,Drop_Fiber,SP-0870,ONT-14781,DROP-ONT-14781,1,72.74,Active,Drop,1,1
E-SP-0870-ONT-14782,Drop_Fiber,SP-0870,ONT-14782,DROP-ONT-14782,1,55.99,Active,Drop,1,1
E-SP-0870-ONT-14783,Drop_Fiber,SP-0870,ONT-14783,DROP-ONT-14783,1,54.97,Active,Drop,1,1
E-SP-0870-ONT-14784,Drop_Fiber,SP-0870,ONT-14784,DROP-ONT-14784,1,51.89,Active,Drop,1,1
E-SP-0870-ONT-14785,Drop_Fiber,SP-0870,ONT-14785,DROP-ONT-14785,1,70.68,Active,Drop,1,1
E-SP-0870-ONT-14786,Drop_Fiber,SP-0870,ONT-14786,DROP-ONT-14786,1,57.29,Active,Drop,1,1
E-SP-0870-ONT-14787,Drop_Fiber,SP-0870,ONT-14787,DROP-ONT-14787,1,70.9,Active,Drop,1,1
E-SP-0870-ONT-14788,Drop_Fiber,SP-0870,ONT-14788,DROP-ONT-14788,1,66.11,Active,Drop,1,1
E-SP-0870-ONT-14789,Drop_Fiber,SP-0870,ONT-14789,DROP-ONT-14789,1,54.66,Active,Drop,1,1
E-SP-0870-ONT-14790,Drop_Fiber,SP-0870,ONT-14790,DROP-ONT-14790,1,74.22,Active,Drop,1,1
E-SP-0871-ONT-14791,Drop_Fiber,SP-0871,ONT-14791,DROP-ONT-14791,1,69.7,Active,Drop,1,1
E-SP-0871-ONT-14792,Drop_Fiber,SP-0871,ONT-14792,DROP-ONT-14792,1,70.69,Active,Drop,1,1
E-SP-0871-ONT-14793,Drop_Fiber,SP-0871,ONT-14793,DROP-ONT-14793,1,60.74,Active,Drop,1,1
E-SP-0871-ONT-14794,Drop_Fiber,SP-0871,ONT-14794,DROP-ONT-14794,1,58.95,Active,Drop,1,1
E-SP-0871-ONT-14795,Drop_Fiber,SP-0871,ONT-14795,DROP-ONT-14795,1,69.61,Active,Drop,1,1
E-SP-0871-ONT-14796,Drop_Fiber,SP-0871,ONT-14796,DROP-ONT-14796,1,78.17,Active,Drop,1,1
E-SP-0871-ONT-14797,Drop_Fiber,SP-0871,ONT-14797,DROP-ONT-14797,1,72.62,Active,Drop,1,1
E-SP-0871-ONT-14798,Drop_Fiber,SP-0871,ONT-14798,DROP-ONT-14798,1,60.6,Active,Drop,1,1
E-SP-0871-ONT-14799,Drop_Fiber,SP-0871,ONT-14799,DROP-ONT-14799,1,58.35,Active,Drop,1,1
E-SP-0871-ONT-14800,Drop_Fiber,SP-0871,ONT-14800,DROP-ONT-14800,1,56.12,Active,Drop,1,1
E-SP-0871-ONT-14801,Drop_Fiber,SP-0871,ONT-14801,DROP-ONT-14801,1,64.56,Active,Drop,1,1
E-SP-0871-ONT-14802,Drop_Fiber,SP-0871,ONT-14802,DROP-ONT-14802,1,68.28,Active,Drop,1,1
E-SP-0871-ONT-14803,Drop_Fiber,SP-0871,ONT-14803,DROP-ONT-14803,1,70.21,Active,Drop,1,1
E-SP-0871-ONT-14804,Drop_Fiber,SP-0871,ONT-14804,DROP-ONT-14804,1,76.49,Active,Drop,1,1
E-SP-0871-ONT-14805,Drop_Fiber,SP-0871,ONT-14805,DROP-ONT-14805,1,76.29,Active,Drop,1,1
E-SP-0871-ONT-14806,Drop_Fiber,SP-0871,ONT-14806,DROP-ONT-14806,1,53.68,Active,Drop,1,1
E-SP-0871-ONT-14807,Drop_Fiber,SP-0871,ONT-14807,DROP-ONT-14807,1,63.36,Active,Drop,1,1
E-SP-0872-ONT-14808,Drop_Fiber,SP-0872,ONT-14808,DROP-ONT-14808,1,54.11,Active,Drop,1,1
E-SP-0872-ONT-14809,Drop_Fiber,SP-0872,ONT-14809,DROP-ONT-14809,1,67.46,Active,Drop,1,1
E-SP-0872-ONT-14810,Drop_Fiber,SP-0872,ONT-14810,DROP-ONT-14810,1,54.81,Active,Drop,1,1
E-SP-0872-ONT-14811,Drop_Fiber,SP-0872,ONT-14811,DROP-ONT-14811,1,66.66,Active,Drop,1,1
E-SP-0872-ONT-14812,Drop_Fiber,SP-0872,ONT-14812,DROP-ONT-14812,1,75.75,Active,Drop,1,1
E-SP-0872-ONT-14813,Drop_Fiber,SP-0872,ONT-14813,DROP-ONT-14813,1,66.4,Active,Drop,1,1
E-SP-0872-ONT-14814,Drop_Fiber,SP-0872,ONT-14814,DROP-ONT-14814,1,75.51,Active,Drop,1,1
E-SP-0872-ONT-14815,Drop_Fiber,SP-0872,ONT-14815,DROP-ONT-14815,1,58.59,Active,Drop,1,1
E-SP-0872-ONT-14816,Drop_Fiber,SP-0872,ONT-14816,DROP-ONT-14816,1,64.04,Active,Drop,1,1
E-SP-0872-ONT-14817,Drop_Fiber,SP-0872,ONT-14817,DROP-ONT-14817,1,69.0,Active,Drop,1,1
E-SP-0872-ONT-14818,Drop_Fiber,SP-0872,ONT-14818,DROP-ONT-14818,1,62.87,Active,Drop,1,1
E-SP-0872-ONT-14819,Drop_Fiber,SP-0872,ONT-14819,DROP-ONT-14819,1,58.19,Active,Drop,1,1
E-SP-0872-ONT-14820,Drop_Fiber,SP-0872,ONT-14820,DROP-ONT-14820,1,65.85,Active,Drop,1,1
E-SP-0872-ONT-14821,Drop_Fiber,SP-0872,ONT-14821,DROP-ONT-14821,1,62.62,Active,Drop,1,1
E-SP-0872-ONT-14822,Drop_Fiber,SP-0872,ONT-14822,DROP-ONT-14822,1,64.26,Active,Drop,1,1
E-SP-0872-ONT-14823,Drop_Fiber,SP-0872,ONT-14823,DROP-ONT-14823,1,54.9,Active,Drop,1,1
E-SP-0872-ONT-14824,Drop_Fiber,SP-0872,ONT-14824,DROP-ONT-14824,1,60.19,Active,Drop,1,1
E-SP-0873-ONT-14825,Drop_Fiber,SP-0873,ONT-14825,DROP-ONT-14825,1,60.18,Active,Drop,1,1
E-SP-0873-ONT-14826,Drop_Fiber,SP-0873,ONT-14826,DROP-ONT-14826,1,52.44,Active,Drop,1,1
E-SP-0873-ONT-14827,Drop_Fiber,SP-0873,ONT-14827,DROP-ONT-14827,1,60.17,Active,Drop,1,1
E-SP-0873-ONT-14828,Drop_Fiber,SP-0873,ONT-14828,DROP-ONT-14828,1,72.68,Active,Drop,1,1
E-SP-0873-ONT-14829,Drop_Fiber,SP-0873,ONT-14829,DROP-ONT-14829,1,78.92,Active,Drop,1,1
E-SP-0873-ONT-14830,Drop_Fiber,SP-0873,ONT-14830,DROP-ONT-14830,1,56.05,Active,Drop,1,1
E-SP-0873-ONT-14831,Drop_Fiber,SP-0873,ONT-14831,DROP-ONT-14831,1,75.34,Active,Drop,1,1
E-SP-0873-ONT-14832,Drop_Fiber,SP-0873,ONT-14832,DROP-ONT-14832,1,71.25,Active,Drop,1,1
E-SP-0873-ONT-14833,Drop_Fiber,SP-0873,ONT-14833,DROP-ONT-14833,1,57.82,Active,Drop,1,1
E-SP-0873-ONT-14834,Drop_Fiber,SP-0873,ONT-14834,DROP-ONT-14834,1,72.38,Active,Drop,1,1
E-SP-0873-ONT-14835,Drop_Fiber,SP-0873,ONT-14835,DROP-ONT-14835,1,59.84,Active,Drop,1,1
E-SP-0873-ONT-14836,Drop_Fiber,SP-0873,ONT-14836,DROP-ONT-14836,1,53.61,Planned,Drop,1,1
E-SP-0873-ONT-14837,Drop_Fiber,SP-0873,ONT-14837,DROP-ONT-14837,1,77.79,Active,Drop,1,1
E-SP-0873-ONT-14838,Drop_Fiber,SP-0873,ONT-14838,DROP-ONT-14838,1,78.7,Active,Drop,1,1
E-SP-0873-ONT-14839,Drop_Fiber,SP-0873,ONT-14839,DROP-ONT-14839,1,77.69,Active,Drop,1,1
E-SP-0873-ONT-14840,Drop_Fiber,SP-0873,ONT-14840,DROP-ONT-14840,1,59.93,Active,Drop,1,1
E-SP-0873-ONT-14841,Drop_Fiber,SP-0873,ONT-14841,DROP-ONT-14841,1,62.08,Active,Drop,1,1
E-SP-0874-ONT-14842,Drop_Fiber,SP-0874,ONT-14842,DROP-ONT-14842,1,67.19,Active,Drop,1,1
E-SP-0874-ONT-14843,Drop_Fiber,SP-0874,ONT-14843,DROP-ONT-14843,1,64.46,Active,Drop,1,1
E-SP-0874-ONT-14844,Drop_Fiber,SP-0874,ONT-14844,DROP-ONT-14844,1,68.78,Active,Drop,1,1
E-SP-0874-ONT-14845,Drop_Fiber,SP-0874,ONT-14845,DROP-ONT-14845,1,72.93,Active,Drop,1,1
E-SP-0874-ONT-14846,Drop_Fiber,SP-0874,ONT-14846,DROP-ONT-14846,1,65.0,Active,Drop,1,1
E-SP-0874-ONT-14847,Drop_Fiber,SP-0874,ONT-14847,DROP-ONT-14847,1,78.76,Active,Drop,1,1
E-SP-0874-ONT-14848,Drop_Fiber,SP-0874,ONT-14848,DROP-ONT-14848,1,61.58,Active,Drop,1,1
E-SP-0874-ONT-14849,Drop_Fiber,SP-0874,ONT-14849,DROP-ONT-14849,1,53.87,Active,Drop,1,1
E-SP-0874-ONT-14850,Drop_Fiber,SP-0874,ONT-14850,DROP-ONT-14850,1,64.84,Planned,Drop,1,1
E-SP-0874-ONT-14851,Drop_Fiber,SP-0874,ONT-14851,DROP-ONT-14851,1,68.78,Active,Drop,1,1
E-SP-0874-ONT-14852,Drop_Fiber,SP-0874,ONT-14852,DROP-ONT-14852,1,60.94,Active,Drop,1,1
E-SP-0874-ONT-14853,Drop_Fiber,SP-0874,ONT-14853,DROP-ONT-14853,1,63.62,Active,Drop,1,1
E-SP-0874-ONT-14854,Drop_Fiber,SP-0874,ONT-14854,DROP-ONT-14854,1,56.26,Active,Drop,1,1
E-SP-0874-ONT-14855,Drop_Fiber,SP-0874,ONT-14855,DROP-ONT-14855,1,68.83,Active,Drop,1,1
E-SP-0874-ONT-14856,Drop_Fiber,SP-0874,ONT-14856,DROP-ONT-14856,1,69.37,Active,Drop,1,1
E-SP-0874-ONT-14857,Drop_Fiber,SP-0874,ONT-14857,DROP-ONT-14857,1,69.48,Active,Drop,1,1
E-SP-0874-ONT-14858,Drop_Fiber,SP-0874,ONT-14858,DROP-ONT-14858,1,52.55,Active,Drop,1,1
E-SP-0875-ONT-14859,Drop_Fiber,SP-0875,ONT-14859,DROP-ONT-14859,1,54.16,Active,Drop,1,1
E-SP-0875-ONT-14860,Drop_Fiber,SP-0875,ONT-14860,DROP-ONT-14860,1,69.43,Active,Drop,1,1
E-SP-0875-ONT-14861,Drop_Fiber,SP-0875,ONT-14861,DROP-ONT-14861,1,52.85,Active,Drop,1,1
E-SP-0875-ONT-14862,Drop_Fiber,SP-0875,ONT-14862,DROP-ONT-14862,1,71.16,Active,Drop,1,1
E-SP-0875-ONT-14863,Drop_Fiber,SP-0875,ONT-14863,DROP-ONT-14863,1,60.13,Active,Drop,1,1
E-SP-0875-ONT-14864,Drop_Fiber,SP-0875,ONT-14864,DROP-ONT-14864,1,78.63,Active,Drop,1,1
E-SP-0875-ONT-14865,Drop_Fiber,SP-0875,ONT-14865,DROP-ONT-14865,1,63.54,Active,Drop,1,1
E-SP-0875-ONT-14866,Drop_Fiber,SP-0875,ONT-14866,DROP-ONT-14866,1,75.05,Active,Drop,1,1
E-SP-0875-ONT-14867,Drop_Fiber,SP-0875,ONT-14867,DROP-ONT-14867,1,56.44,Active,Drop,1,1
E-SP-0875-ONT-14868,Drop_Fiber,SP-0875,ONT-14868,DROP-ONT-14868,1,67.11,Active,Drop,1,1
E-SP-0875-ONT-14869,Drop_Fiber,SP-0875,ONT-14869,DROP-ONT-14869,1,61.69,Active,Drop,1,1
E-SP-0875-ONT-14870,Drop_Fiber,SP-0875,ONT-14870,DROP-ONT-14870,1,67.86,Active,Drop,1,1
E-SP-0875-ONT-14871,Drop_Fiber,SP-0875,ONT-14871,DROP-ONT-14871,1,66.06,Active,Drop,1,1
E-SP-0875-ONT-14872,Drop_Fiber,SP-0875,ONT-14872,DROP-ONT-14872,1,58.06,Active,Drop,1,1
E-SP-0875-ONT-14873,Drop_Fiber,SP-0875,ONT-14873,DROP-ONT-14873,1,57.68,Active,Drop,1,1
E-SP-0875-ONT-14874,Drop_Fiber,SP-0875,ONT-14874,DROP-ONT-14874,1,71.25,Active,Drop,1,1
E-SP-0875-ONT-14875,Drop_Fiber,SP-0875,ONT-14875,DROP-ONT-14875,1,52.83,Active,Drop,1,1
E-SP-0876-ONT-14876,Drop_Fiber,SP-0876,ONT-14876,DROP-ONT-14876,1,64.79,Active,Drop,1,1
E-SP-0876-ONT-14877,Drop_Fiber,SP-0876,ONT-14877,DROP-ONT-14877,1,63.61,Active,Drop,1,1
E-SP-0876-ONT-14878,Drop_Fiber,SP-0876,ONT-14878,DROP-ONT-14878,1,65.83,Active,Drop,1,1
E-SP-0876-ONT-14879,Drop_Fiber,SP-0876,ONT-14879,DROP-ONT-14879,1,66.27,Active,Drop,1,1
E-SP-0876-ONT-14880,Drop_Fiber,SP-0876,ONT-14880,DROP-ONT-14880,1,66.87,Active,Drop,1,1
E-SP-0876-ONT-14881,Drop_Fiber,SP-0876,ONT-14881,DROP-ONT-14881,1,70.0,Active,Drop,1,1
E-SP-0876-ONT-14882,Drop_Fiber,SP-0876,ONT-14882,DROP-ONT-14882,1,60.71,Active,Drop,1,1
E-SP-0876-ONT-14883,Drop_Fiber,SP-0876,ONT-14883,DROP-ONT-14883,1,55.03,Active,Drop,1,1
E-SP-0876-ONT-14884,Drop_Fiber,SP-0876,ONT-14884,DROP-ONT-14884,1,52.27,Active,Drop,1,1
E-SP-0876-ONT-14885,Drop_Fiber,SP-0876,ONT-14885,DROP-ONT-14885,1,62.07,Active,Drop,1,1
E-SP-0876-ONT-14886,Drop_Fiber,SP-0876,ONT-14886,DROP-ONT-14886,1,61.41,Active,Drop,1,1
E-SP-0876-ONT-14887,Drop_Fiber,SP-0876,ONT-14887,DROP-ONT-14887,1,57.76,Active,Drop,1,1
E-SP-0876-ONT-14888,Drop_Fiber,SP-0876,ONT-14888,DROP-ONT-14888,1,64.44,Active,Drop,1,1
E-SP-0876-ONT-14889,Drop_Fiber,SP-0876,ONT-14889,DROP-ONT-14889,1,79.6,Active,Drop,1,1
E-SP-0876-ONT-14890,Drop_Fiber,SP-0876,ONT-14890,DROP-ONT-14890,1,75.31,Active,Drop,1,1
E-SP-0876-ONT-14891,Drop_Fiber,SP-0876,ONT-14891,DROP-ONT-14891,1,63.61,Active,Drop,1,1
E-SP-0876-ONT-14892,Drop_Fiber,SP-0876,ONT-14892,DROP-ONT-14892,1,65.51,Active,Drop,1,1
E-SP-0877-ONT-14893,Drop_Fiber,SP-0877,ONT-14893,DROP-ONT-14893,1,52.09,Active,Drop,1,1
E-SP-0877-ONT-14894,Drop_Fiber,SP-0877,ONT-14894,DROP-ONT-14894,1,70.4,Active,Drop,1,1
E-SP-0877-ONT-14895,Drop_Fiber,SP-0877,ONT-14895,DROP-ONT-14895,1,58.79,Active,Drop,1,1
E-SP-0877-ONT-14896,Drop_Fiber,SP-0877,ONT-14896,DROP-ONT-14896,1,66.93,Active,Drop,1,1
E-SP-0877-ONT-14897,Drop_Fiber,SP-0877,ONT-14897,DROP-ONT-14897,1,56.67,Active,Drop,1,1
E-SP-0877-ONT-14898,Drop_Fiber,SP-0877,ONT-14898,DROP-ONT-14898,1,77.81,Active,Drop,1,1
E-SP-0877-ONT-14899,Drop_Fiber,SP-0877,ONT-14899,DROP-ONT-14899,1,65.84,Active,Drop,1,1
E-SP-0877-ONT-14900,Drop_Fiber,SP-0877,ONT-14900,DROP-ONT-14900,1,58.48,Active,Drop,1,1
E-SP-0877-ONT-14901,Drop_Fiber,SP-0877,ONT-14901,DROP-ONT-14901,1,65.66,Active,Drop,1,1
E-SP-0877-ONT-14902,Drop_Fiber,SP-0877,ONT-14902,DROP-ONT-14902,1,59.3,Active,Drop,1,1
E-SP-0877-ONT-14903,Drop_Fiber,SP-0877,ONT-14903,DROP-ONT-14903,1,70.03,Active,Drop,1,1
E-SP-0877-ONT-14904,Drop_Fiber,SP-0877,ONT-14904,DROP-ONT-14904,1,66.62,Active,Drop,1,1
E-SP-0877-ONT-14905,Drop_Fiber,SP-0877,ONT-14905,DROP-ONT-14905,1,71.64,Active,Drop,1,1
E-SP-0877-ONT-14906,Drop_Fiber,SP-0877,ONT-14906,DROP-ONT-14906,1,67.44,Active,Drop,1,1
E-SP-0877-ONT-14907,Drop_Fiber,SP-0877,ONT-14907,DROP-ONT-14907,1,56.1,Active,Drop,1,1
E-SP-0877-ONT-14908,Drop_Fiber,SP-0877,ONT-14908,DROP-ONT-14908,1,75.95,Active,Drop,1,1
E-SP-0877-ONT-14909,Drop_Fiber,SP-0877,ONT-14909,DROP-ONT-14909,1,73.55,Active,Drop,1,1
E-SP-0878-ONT-14910,Drop_Fiber,SP-0878,ONT-14910,DROP-ONT-14910,1,58.04,Active,Drop,1,1
E-SP-0878-ONT-14911,Drop_Fiber,SP-0878,ONT-14911,DROP-ONT-14911,1,62.05,Active,Drop,1,1
E-SP-0878-ONT-14912,Drop_Fiber,SP-0878,ONT-14912,DROP-ONT-14912,1,75.32,Planned,Drop,1,1
E-SP-0878-ONT-14913,Drop_Fiber,SP-0878,ONT-14913,DROP-ONT-14913,1,65.67,Active,Drop,1,1
E-SP-0878-ONT-14914,Drop_Fiber,SP-0878,ONT-14914,DROP-ONT-14914,1,74.48,Active,Drop,1,1
E-SP-0878-ONT-14915,Drop_Fiber,SP-0878,ONT-14915,DROP-ONT-14915,1,70.85,Active,Drop,1,1
E-SP-0878-ONT-14916,Drop_Fiber,SP-0878,ONT-14916,DROP-ONT-14916,1,58.23,Active,Drop,1,1
E-SP-0878-ONT-14917,Drop_Fiber,SP-0878,ONT-14917,DROP-ONT-14917,1,53.91,Active,Drop,1,1
E-SP-0878-ONT-14918,Drop_Fiber,SP-0878,ONT-14918,DROP-ONT-14918,1,72.5,Active,Drop,1,1
E-SP-0878-ONT-14919,Drop_Fiber,SP-0878,ONT-14919,DROP-ONT-14919,1,71.49,Active,Drop,1,1
E-SP-0878-ONT-14920,Drop_Fiber,SP-0878,ONT-14920,DROP-ONT-14920,1,69.3,Active,Drop,1,1
E-SP-0878-ONT-14921,Drop_Fiber,SP-0878,ONT-14921,DROP-ONT-14921,1,67.62,Active,Drop,1,1
E-SP-0878-ONT-14922,Drop_Fiber,SP-0878,ONT-14922,DROP-ONT-14922,1,68.61,Active,Drop,1,1
E-SP-0878-ONT-14923,Drop_Fiber,SP-0878,ONT-14923,DROP-ONT-14923,1,78.49,Active,Drop,1,1
E-SP-0878-ONT-14924,Drop_Fiber,SP-0878,ONT-14924,DROP-ONT-14924,1,76.39,Active,Drop,1,1
E-SP-0878-ONT-14925,Drop_Fiber,SP-0878,ONT-14925,DROP-ONT-14925,1,63.69,Active,Drop,1,1
E-SP-0878-ONT-14926,Drop_Fiber,SP-0878,ONT-14926,DROP-ONT-14926,1,60.92,Active,Drop,1,1
E-SP-0879-ONT-14927,Drop_Fiber,SP-0879,ONT-14927,DROP-ONT-14927,1,59.12,Active,Drop,1,1
E-SP-0879-ONT-14928,Drop_Fiber,SP-0879,ONT-14928,DROP-ONT-14928,1,65.14,Active,Drop,1,1
E-SP-0879-ONT-14929,Drop_Fiber,SP-0879,ONT-14929,DROP-ONT-14929,1,59.05,Active,Drop,1,1
E-SP-0879-ONT-14930,Drop_Fiber,SP-0879,ONT-14930,DROP-ONT-14930,1,59.82,Planned,Drop,1,1
E-SP-0879-ONT-14931,Drop_Fiber,SP-0879,ONT-14931,DROP-ONT-14931,1,56.5,Active,Drop,1,1
E-SP-0879-ONT-14932,Drop_Fiber,SP-0879,ONT-14932,DROP-ONT-14932,1,78.02,Active,Drop,1,1
E-SP-0879-ONT-14933,Drop_Fiber,SP-0879,ONT-14933,DROP-ONT-14933,1,75.39,Active,Drop,1,1
E-SP-0879-ONT-14934,Drop_Fiber,SP-0879,ONT-14934,DROP-ONT-14934,1,52.8,Active,Drop,1,1
E-SP-0879-ONT-14935,Drop_Fiber,SP-0879,ONT-14935,DROP-ONT-14935,1,71.45,Active,Drop,1,1
E-SP-0879-ONT-14936,Drop_Fiber,SP-0879,ONT-14936,DROP-ONT-14936,1,53.22,Active,Drop,1,1
E-SP-0879-ONT-14937,Drop_Fiber,SP-0879,ONT-14937,DROP-ONT-14937,1,69.54,Active,Drop,1,1
E-SP-0879-ONT-14938,Drop_Fiber,SP-0879,ONT-14938,DROP-ONT-14938,1,54.8,Active,Drop,1,1
E-SP-0879-ONT-14939,Drop_Fiber,SP-0879,ONT-14939,DROP-ONT-14939,1,57.54,Active,Drop,1,1
E-SP-0879-ONT-14940,Drop_Fiber,SP-0879,ONT-14940,DROP-ONT-14940,1,74.84,Active,Drop,1,1
E-SP-0879-ONT-14941,Drop_Fiber,SP-0879,ONT-14941,DROP-ONT-14941,1,58.8,Active,Drop,1,1
E-SP-0879-ONT-14942,Drop_Fiber,SP-0879,ONT-14942,DROP-ONT-14942,1,68.6,Active,Drop,1,1
E-SP-0879-ONT-14943,Drop_Fiber,SP-0879,ONT-14943,DROP-ONT-14943,1,52.73,Active,Drop,1,1
E-SP-0880-ONT-14944,Drop_Fiber,SP-0880,ONT-14944,DROP-ONT-14944,1,61.14,Active,Drop,1,1
E-SP-0880-ONT-14945,Drop_Fiber,SP-0880,ONT-14945,DROP-ONT-14945,1,67.87,Active,Drop,1,1
E-SP-0880-ONT-14946,Drop_Fiber,SP-0880,ONT-14946,DROP-ONT-14946,1,72.14,Planned,Drop,1,1
E-SP-0880-ONT-14947,Drop_Fiber,SP-0880,ONT-14947,DROP-ONT-14947,1,69.17,Planned,Drop,1,1
E-SP-0880-ONT-14948,Drop_Fiber,SP-0880,ONT-14948,DROP-ONT-14948,1,78.16,Active,Drop,1,1
E-SP-0880-ONT-14949,Drop_Fiber,SP-0880,ONT-14949,DROP-ONT-14949,1,60.12,Active,Drop,1,1
E-SP-0880-ONT-14950,Drop_Fiber,SP-0880,ONT-14950,DROP-ONT-14950,1,59.91,Active,Drop,1,1
E-SP-0880-ONT-14951,Drop_Fiber,SP-0880,ONT-14951,DROP-ONT-14951,1,64.79,Active,Drop,1,1
E-SP-0880-ONT-14952,Drop_Fiber,SP-0880,ONT-14952,DROP-ONT-14952,1,51.44,Active,Drop,1,1
E-SP-0880-ONT-14953,Drop_Fiber,SP-0880,ONT-14953,DROP-ONT-14953,1,59.59,Active,Drop,1,1
E-SP-0880-ONT-14954,Drop_Fiber,SP-0880,ONT-14954,DROP-ONT-14954,1,61.09,Active,Drop,1,1
E-SP-0880-ONT-14955,Drop_Fiber,SP-0880,ONT-14955,DROP-ONT-14955,1,75.71,Active,Drop,1,1
E-SP-0880-ONT-14956,Drop_Fiber,SP-0880,ONT-14956,DROP-ONT-14956,1,65.62,Active,Drop,1,1
E-SP-0880-ONT-14957,Drop_Fiber,SP-0880,ONT-14957,DROP-ONT-14957,1,78.82,Planned,Drop,1,1
E-SP-0880-ONT-14958,Drop_Fiber,SP-0880,ONT-14958,DROP-ONT-14958,1,55.03,Active,Drop,1,1
E-SP-0880-ONT-14959,Drop_Fiber,SP-0880,ONT-14959,DROP-ONT-14959,1,65.35,Active,Drop,1,1
E-SP-0880-ONT-14960,Drop_Fiber,SP-0880,ONT-14960,DROP-ONT-14960,1,55.86,Active,Drop,1,1
E-SP-0881-ONT-14961,Drop_Fiber,SP-0881,ONT-14961,DROP-ONT-14961,1,51.21,Active,Drop,1,1
E-SP-0881-ONT-14962,Drop_Fiber,SP-0881,ONT-14962,DROP-ONT-14962,1,57.84,Active,Drop,1,1
E-SP-0881-ONT-14963,Drop_Fiber,SP-0881,ONT-14963,DROP-ONT-14963,1,66.37,Active,Drop,1,1
E-SP-0881-ONT-14964,Drop_Fiber,SP-0881,ONT-14964,DROP-ONT-14964,1,66.98,Active,Drop,1,1
E-SP-0881-ONT-14965,Drop_Fiber,SP-0881,ONT-14965,DROP-ONT-14965,1,69.42,Active,Drop,1,1
E-SP-0881-ONT-14966,Drop_Fiber,SP-0881,ONT-14966,DROP-ONT-14966,1,56.94,Active,Drop,1,1
E-SP-0881-ONT-14967,Drop_Fiber,SP-0881,ONT-14967,DROP-ONT-14967,1,69.49,Active,Drop,1,1
E-SP-0881-ONT-14968,Drop_Fiber,SP-0881,ONT-14968,DROP-ONT-14968,1,54.24,Active,Drop,1,1
