JunctionID,JuncType,Name,Lon,Lat,Level,ParentID,Status,Capacity,Notes,Enabled,AncillaryR
ONT-18862,Home_ONT,Home_ONT-18862,69.1241045,34.53671257,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18863,Home_ONT,Home_ONT-18863,69.12405591,34.53645534,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18864,Home_ONT,Home_ONT-18864,69.12411543,34.53626894,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18865,Home_ONT,Home_ONT-18865,69.12430391,34.53606927,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18866,Home_ONT,Home_ONT-18866,69.12452521,34.5360544,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18867,Home_ONT,Home_ONT-18867,69.1247932,34.5359742,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18868,Home_ONT,Home_ONT-18868,69.12506885,34.53595166,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18869,Home_ONT,Home_ONT-18869,69.12524627,34.53616729,6,SP-1110,Active,1,Customer ONT,1,2
ONT-18870,Home_ONT,Home_ONT-18870,69.1253046,34.53637033,6,SP-1110,Planned,1,Customer ONT,1,2
ONT-18871,Home_ONT,Home_ONT-18871,69.12432456,34.53695457,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18872,Home_ONT,Home_ONT-18872,69.12424925,34.53712993,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18873,Home_ONT,Home_ONT-18873,69.12416966,34.53740622,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18874,Home_ONT,Home_ONT-18874,69.12396117,34.53758412,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18875,Home_ONT,Home_ONT-18875,69.12373185,34.53763745,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18876,Home_ONT,Home_ONT-18876,69.12343913,34.53752198,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18877,Home_ONT,Home_ONT-18877,69.12331459,34.53737516,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18878,Home_ONT,Home_ONT-18878,69.12306669,34.53730011,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18879,Home_ONT,Home_ONT-18879,69.12287172,34.53711176,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18880,Home_ONT,Home_ONT-18880,69.1229837,34.53685808,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18881,Home_ONT,Home_ONT-18881,69.12314887,34.53664648,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18882,Home_ONT,Home_ONT-18882,69.12321651,34.53640399,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18883,Home_ONT,Home_ONT-18883,69.1234597,34.53640457,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18884,Home_ONT,Home_ONT-18884,69.12373338,34.53628127,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18885,Home_ONT,Home_ONT-18885,69.1240053,34.53632079,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18886,Home_ONT,Home_ONT-18886,69.12410753,34.53655291,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18887,Home_ONT,Home_ONT-18887,69.12436989,34.53669902,6,SP-1111,Active,1,Customer ONT,1,2
ONT-18888,Home_ONT,Home_ONT-18888,69.12311826,34.53674994,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18889,Home_ONT,Home_ONT-18889,69.12295775,34.53696917,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18890,Home_ONT,Home_ONT-18890,69.12291591,34.53725965,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18891,Home_ONT,Home_ONT-18891,69.12266415,34.53736479,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18892,Home_ONT,Home_ONT-18892,69.12242479,34.53749278,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18893,Home_ONT,Home_ONT-18893,69.12216218,34.53729326,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18894,Home_ONT,Home_ONT-18894,69.12193239,34.53725808,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18895,Home_ONT,Home_ONT-18895,69.12180678,34.53705777,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18896,Home_ONT,Home_ONT-18896,69.12172125,34.53687665,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18897,Home_ONT,Home_ONT-18897,69.12173138,34.53668056,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18898,Home_ONT,Home_ONT-18898,69.12181607,34.5364487,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18899,Home_ONT,Home_ONT-18899,69.12196044,34.53633476,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18900,Home_ONT,Home_ONT-18900,69.12220264,34.53628066,6,SP-1112,Planned,1,Customer ONT,1,2
ONT-18901,Home_ONT,Home_ONT-18901,69.12239766,34.5360938,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18902,Home_ONT,Home_ONT-18902,69.12264405,34.53629913,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18903,Home_ONT,Home_ONT-18903,69.1228119,34.53640198,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18904,Home_ONT,Home_ONT-18904,69.12308828,34.53653821,6,SP-1112,Active,1,Customer ONT,1,2
ONT-18905,Home_ONT,Home_ONT-18905,69.12288604,34.5355532,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18906,Home_ONT,Home_ONT-18906,69.12286401,34.53571105,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18907,Home_ONT,Home_ONT-18907,69.12282362,34.53598704,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18908,Home_ONT,Home_ONT-18908,69.12262163,34.53613798,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18909,Home_ONT,Home_ONT-18909,69.12228675,34.53602232,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18910,Home_ONT,Home_ONT-18910,69.12205696,34.53603911,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18911,Home_ONT,Home_ONT-18911,69.1218713,34.53594588,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18912,Home_ONT,Home_ONT-18912,69.12159957,34.53586536,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18913,Home_ONT,Home_ONT-18913,69.12150258,34.53565242,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18914,Home_ONT,Home_ONT-18914,69.12152369,34.53542201,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18915,Home_ONT,Home_ONT-18915,69.12159089,34.53512688,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18916,Home_ONT,Home_ONT-18916,69.12183721,34.53499972,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18917,Home_ONT,Home_ONT-18917,69.12205701,34.53499884,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18918,Home_ONT,Home_ONT-18918,69.12227107,34.53499353,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18919,Home_ONT,Home_ONT-18919,69.12253381,34.53504027,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18920,Home_ONT,Home_ONT-18920,69.12283105,34.53506212,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18921,Home_ONT,Home_ONT-18921,69.1228446,34.53529139,6,SP-1113,Active,1,Customer ONT,1,2
ONT-18922,Home_ONT,Home_ONT-18922,69.12221656,34.5346482,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18923,Home_ONT,Home_ONT-18923,69.12224245,34.534912,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18924,Home_ONT,Home_ONT-18924,69.12205593,34.53505293,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18925,Home_ONT,Home_ONT-18925,69.12192126,34.53514293,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18926,Home_ONT,Home_ONT-18926,69.12171813,34.53537804,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18927,Home_ONT,Home_ONT-18927,69.1214061,34.53535758,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18928,Home_ONT,Home_ONT-18928,69.1211319,34.53520992,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18929,Home_ONT,Home_ONT-18929,69.12107861,34.53494513,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18930,Home_ONT,Home_ONT-18930,69.12087595,34.5347836,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18931,Home_ONT,Home_ONT-18931,69.12095825,34.53453267,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18932,Home_ONT,Home_ONT-18932,69.1210306,34.53433015,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18933,Home_ONT,Home_ONT-18933,69.12125836,34.53424386,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18934,Home_ONT,Home_ONT-18934,69.12138031,34.53398297,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18935,Home_ONT,Home_ONT-18935,69.12169503,34.53407017,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18936,Home_ONT,Home_ONT-18936,69.12194913,34.53404135,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18937,Home_ONT,Home_ONT-18937,69.12209561,34.53430722,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18938,Home_ONT,Home_ONT-18938,69.1223338,34.53442535,6,SP-1114,Active,1,Customer ONT,1,2
ONT-18939,Home_ONT,Home_ONT-18939,69.12223542,34.53348922,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18940,Home_ONT,Home_ONT-18940,69.12223785,34.53375941,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18941,Home_ONT,Home_ONT-18941,69.12196393,34.53384629,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18942,Home_ONT,Home_ONT-18942,69.12187259,34.53412627,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18943,Home_ONT,Home_ONT-18943,69.12155859,34.53418462,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18944,Home_ONT,Home_ONT-18944,69.12135223,34.53400984,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18945,Home_ONT,Home_ONT-18945,69.12118988,34.53389635,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18946,Home_ONT,Home_ONT-18946,69.1209776,34.53379736,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18947,Home_ONT,Home_ONT-18947,69.12078577,34.53362142,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18948,Home_ONT,Home_ONT-18948,69.12094927,34.53339902,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18949,Home_ONT,Home_ONT-18949,69.12087458,34.5330994,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18950,Home_ONT,Home_ONT-18950,69.12112906,34.53302221,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18951,Home_ONT,Home_ONT-18951,69.12131402,34.53282906,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18952,Home_ONT,Home_ONT-18952,69.12159763,34.5329714,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18953,Home_ONT,Home_ONT-18953,69.12179021,34.5330074,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18954,Home_ONT,Home_ONT-18954,69.12204439,34.53302696,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18955,Home_ONT,Home_ONT-18955,69.12216991,34.53328192,6,SP-1115,Active,1,Customer ONT,1,2
ONT-18956,Home_ONT,Home_ONT-18956,69.12357745,34.53308776,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18957,Home_ONT,Home_ONT-18957,69.12338492,34.53328461,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18958,Home_ONT,Home_ONT-18958,69.12327848,34.53348228,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18959,Home_ONT,Home_ONT-18959,69.12308038,34.53358205,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18960,Home_ONT,Home_ONT-18960,69.1229203,34.5337343,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18961,Home_ONT,Home_ONT-18961,69.12272243,34.53361417,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18962,Home_ONT,Home_ONT-18962,69.1224721,34.53358481,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18963,Home_ONT,Home_ONT-18963,69.12216755,34.53346354,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18964,Home_ONT,Home_ONT-18964,69.12229833,34.53323381,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18965,Home_ONT,Home_ONT-18965,69.12213072,34.53301724,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18966,Home_ONT,Home_ONT-18966,69.1223052,34.53277767,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18967,Home_ONT,Home_ONT-18967,69.12238775,34.53260626,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18968,Home_ONT,Home_ONT-18968,69.12266878,34.53260426,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18969,Home_ONT,Home_ONT-18969,69.12288443,34.5324941,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18970,Home_ONT,Home_ONT-18970,69.12319543,34.53255757,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18971,Home_ONT,Home_ONT-18971,69.12328411,34.53276179,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18972,Home_ONT,Home_ONT-18972,69.12359485,34.5328647,6,SP-1116,Active,1,Customer ONT,1,2
ONT-18973,Home_ONT,Home_ONT-18973,69.12428257,34.53237052,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18974,Home_ONT,Home_ONT-18974,69.12434707,34.53261784,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18975,Home_ONT,Home_ONT-18975,69.12419649,34.53280746,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18976,Home_ONT,Home_ONT-18976,69.12397824,34.5329477,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18977,Home_ONT,Home_ONT-18977,69.12368295,34.53293855,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18978,Home_ONT,Home_ONT-18978,69.12347072,34.53293838,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18979,Home_ONT,Home_ONT-18979,69.12318041,34.53289286,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18980,Home_ONT,Home_ONT-18980,69.12309684,34.53266931,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18981,Home_ONT,Home_ONT-18981,69.12305044,34.53248497,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18982,Home_ONT,Home_ONT-18982,69.12295677,34.53224643,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18983,Home_ONT,Home_ONT-18983,69.12316467,34.53210581,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18984,Home_ONT,Home_ONT-18984,69.12324724,34.53186671,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18985,Home_ONT,Home_ONT-18985,69.1234813,34.5318483,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18986,Home_ONT,Home_ONT-18986,69.12374197,34.53172088,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18987,Home_ONT,Home_ONT-18987,69.12393385,34.53182541,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18988,Home_ONT,Home_ONT-18988,69.12409853,34.53199261,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18989,Home_ONT,Home_ONT-18989,69.12431923,34.53214729,6,SP-1117,Active,1,Customer ONT,1,2
ONT-18990,Home_ONT,Home_ONT-18990,69.12565863,34.53200316,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18991,Home_ONT,Home_ONT-18991,69.12559455,34.53227151,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18992,Home_ONT,Home_ONT-18992,69.12535925,34.5324287,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18993,Home_ONT,Home_ONT-18993,69.12523283,34.53259217,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18994,Home_ONT,Home_ONT-18994,69.12492608,34.53268586,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18995,Home_ONT,Home_ONT-18995,69.12474095,34.53251438,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18996,Home_ONT,Home_ONT-18996,69.12451441,34.53249755,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18997,Home_ONT,Home_ONT-18997,69.12421222,34.53240984,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18998,Home_ONT,Home_ONT-18998,69.12415484,34.53214799,6,SP-1118,Active,1,Customer ONT,1,2
ONT-18999,Home_ONT,Home_ONT-18999,69.1243107,34.53195434,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19000,Home_ONT,Home_ONT-19000,69.12428091,34.53172397,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19001,Home_ONT,Home_ONT-19001,69.124462,34.53152517,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19002,Home_ONT,Home_ONT-19002,69.12469633,34.5314252,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19003,Home_ONT,Home_ONT-19003,69.12493453,34.53152121,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19004,Home_ONT,Home_ONT-19004,69.12519965,34.53148671,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19005,Home_ONT,Home_ONT-19005,69.12540766,34.53161632,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19006,Home_ONT,Home_ONT-19006,69.12554287,34.53183044,6,SP-1118,Active,1,Customer ONT,1,2
ONT-19007,Home_ONT,Home_ONT-19007,69.12631254,34.5331086,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19008,Home_ONT,Home_ONT-19008,69.12623511,34.53333609,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19009,Home_ONT,Home_ONT-19009,69.12616025,34.5335686,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19010,Home_ONT,Home_ONT-19010,69.12585677,34.53364339,6,SP-1119,Planned,1,Customer ONT,1,2
ONT-19011,Home_ONT,Home_ONT-19011,69.12568766,34.53375837,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19012,Home_ONT,Home_ONT-19012,69.12541316,34.53374354,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19013,Home_ONT,Home_ONT-19013,69.12516915,34.53357993,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19014,Home_ONT,Home_ONT-19014,69.12512134,34.53338776,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19015,Home_ONT,Home_ONT-19015,69.12485338,34.53324583,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19016,Home_ONT,Home_ONT-19016,69.12487796,34.53300928,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19017,Home_ONT,Home_ONT-19017,69.12498849,34.53276304,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19018,Home_ONT,Home_ONT-19018,69.12513809,34.53262175,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19019,Home_ONT,Home_ONT-19019,69.12540014,34.53244927,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19020,Home_ONT,Home_ONT-19020,69.12564769,34.53246342,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19021,Home_ONT,Home_ONT-19021,69.12587491,34.53263024,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19022,Home_ONT,Home_ONT-19022,69.12600378,34.53276127,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19023,Home_ONT,Home_ONT-19023,69.12632629,34.5328887,6,SP-1119,Active,1,Customer ONT,1,2
ONT-19024,Home_ONT,Home_ONT-19024,69.12717378,34.5336455,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19025,Home_ONT,Home_ONT-19025,69.12713074,34.53384071,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19026,Home_ONT,Home_ONT-19026,69.12708498,34.53411715,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19027,Home_ONT,Home_ONT-19027,69.12690599,34.5342437,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19028,Home_ONT,Home_ONT-19028,69.12664675,34.53433369,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19029,Home_ONT,Home_ONT-19029,69.12640138,34.53415429,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19030,Home_ONT,Home_ONT-19030,69.12609978,34.53417113,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19031,Home_ONT,Home_ONT-19031,69.1260879,34.53390463,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19032,Home_ONT,Home_ONT-19032,69.12592027,34.53376876,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19033,Home_ONT,Home_ONT-19033,69.12589745,34.53352905,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19034,Home_ONT,Home_ONT-19034,69.12592654,34.53330218,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19035,Home_ONT,Home_ONT-19035,69.12616217,34.53320007,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19036,Home_ONT,Home_ONT-19036,69.12641236,34.53308736,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19037,Home_ONT,Home_ONT-19037,69.12664494,34.53311524,6,SP-1120,Planned,1,Customer ONT,1,2
ONT-19038,Home_ONT,Home_ONT-19038,69.12690749,34.53309113,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19039,Home_ONT,Home_ONT-19039,69.1270913,34.53319949,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19040,Home_ONT,Home_ONT-19040,69.12724722,34.53343294,6,SP-1120,Active,1,Customer ONT,1,2
ONT-19041,Home_ONT,Home_ONT-19041,69.14491547,34.53777285,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19042,Home_ONT,Home_ONT-19042,69.14475263,34.53796842,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19043,Home_ONT,Home_ONT-19043,69.14472257,34.53818587,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19044,Home_ONT,Home_ONT-19044,69.14443447,34.5382821,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19045,Home_ONT,Home_ONT-19045,69.1442458,34.53830232,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19046,Home_ONT,Home_ONT-19046,69.14398716,34.53836469,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19047,Home_ONT,Home_ONT-19047,69.14376529,34.53834472,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19048,Home_ONT,Home_ONT-19048,69.14367852,34.53806694,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19049,Home_ONT,Home_ONT-19049,69.14363624,34.53789833,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19050,Home_ONT,Home_ONT-19050,69.14347068,34.5376956,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19051,Home_ONT,Home_ONT-19051,69.14367077,34.53749709,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19052,Home_ONT,Home_ONT-19052,69.1438688,34.53737358,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19053,Home_ONT,Home_ONT-19053,69.14402797,34.53717721,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19054,Home_ONT,Home_ONT-19054,69.1442567,34.53720913,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19055,Home_ONT,Home_ONT-19055,69.14452889,34.53721076,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19056,Home_ONT,Home_ONT-19056,69.14462119,34.53745188,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19057,Home_ONT,Home_ONT-19057,69.1447653,34.53759882,6,SP-1121,Active,1,Customer ONT,1,2
ONT-19058,Home_ONT,Home_ONT-19058,69.14511951,34.53877192,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19059,Home_ONT,Home_ONT-19059,69.14507045,34.53907182,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19060,Home_ONT,Home_ONT-19060,69.14483852,34.53919776,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19061,Home_ONT,Home_ONT-19061,69.14463066,34.53930571,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19062,Home_ONT,Home_ONT-19062,69.14442267,34.53948449,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19063,Home_ONT,Home_ONT-19063,69.14415563,34.53943385,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19064,Home_ONT,Home_ONT-19064,69.14396898,34.53922871,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19065,Home_ONT,Home_ONT-19065,69.14383908,34.5390851,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19066,Home_ONT,Home_ONT-19066,69.14373907,34.53887996,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19067,Home_ONT,Home_ONT-19067,69.14358287,34.53865094,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19068,Home_ONT,Home_ONT-19068,69.14376425,34.53845298,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19069,Home_ONT,Home_ONT-19069,69.14396995,34.53835888,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19070,Home_ONT,Home_ONT-19070,69.14415778,34.53829565,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19071,Home_ONT,Home_ONT-19071,69.14437082,34.5382251,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19072,Home_ONT,Home_ONT-19072,69.14459697,34.53836634,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19073,Home_ONT,Home_ONT-19073,69.14486818,34.53840205,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19074,Home_ONT,Home_ONT-19074,69.14489671,34.53858021,6,SP-1122,Active,1,Customer ONT,1,2
ONT-19075,Home_ONT,Home_ONT-19075,69.14441305,34.5398965,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19076,Home_ONT,Home_ONT-19076,69.14451182,34.54010358,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19077,Home_ONT,Home_ONT-19077,69.14429917,34.54029405,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19078,Home_ONT,Home_ONT-19078,69.14419969,34.54052123,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19079,Home_ONT,Home_ONT-19079,69.14391928,34.54059193,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19080,Home_ONT,Home_ONT-19080,69.14367773,34.5403948,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19081,Home_ONT,Home_ONT-19081,69.1433932,34.54047783,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19082,Home_ONT,Home_ONT-19082,69.14326894,34.54024128,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19083,Home_ONT,Home_ONT-19083,69.14330636,34.53998266,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19084,Home_ONT,Home_ONT-19084,69.14318863,34.53980682,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19085,Home_ONT,Home_ONT-19085,69.14327651,34.53960046,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19086,Home_ONT,Home_ONT-19086,69.14346319,34.53942114,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19087,Home_ONT,Home_ONT-19087,69.14370031,34.53927627,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19088,Home_ONT,Home_ONT-19088,69.14394998,34.53921772,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19089,Home_ONT,Home_ONT-19089,69.14414017,34.53938929,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19090,Home_ONT,Home_ONT-19090,69.14428041,34.53952234,6,SP-1123,Planned,1,Customer ONT,1,2
ONT-19091,Home_ONT,Home_ONT-19091,69.14457554,34.53961735,6,SP-1123,Active,1,Customer ONT,1,2
ONT-19092,Home_ONT,Home_ONT-19092,69.14321917,34.53968622,6,SP-1124,Active,1,Customer ONT,1,2
ONT-19093,Home_ONT,Home_ONT-19093,69.14311521,34.53995977,6,SP-1124,Active,1,Customer ONT,1,2
